,start,finish,hop_len,no_of_hops,avg_hop_loss,transponder_modulation,transponder_bitrate,P0,Gamma,N,NF,BR,OSNR
5917,Boston,Nashville,3029.857040323438,36.0,18.13167563356106,32QAM,400,15.896411960552276,18.13167563356106,36.0,5,12500,21.594707709526205
5918,Boston,Cleveland,2468.472476613047,29.0,17.623284118696898,QPSK,200,11.94751947516799,17.623284118696898,29.0,5,12500,20.316437823702415
5919,Boston,Cleveland,2462.4172437769585,32.0,18.732339034958976,QPSK,100,16.981966415774043,18.732339034958976,32.0,5,12500,23.257429119913866
5920,Boston,Dallas,3826.409087552155,45.0,15.96066617517252,16QAM,200,14.795713463880134,15.96066617517252,45.0,5,12500,20.43358315810049
5921,Boston,Philadelphia,462.6718304708587,5.0,15.707359557934003,QPSK,400,16.537594667784713,15.707359557934003,5.0,5,12500,44.401016752605756
5922,Boston,Montreal,1590.0542784880656,20.0,16.328073530647025,32QAM,200,17.743318918071417,16.328073530647025,20.0,5,12500,31.123083418980542
5923,Boston,Pittsburgh,1005.0990960110906,11.0,17.98609158237287,32QAM,400,13.887979651582594,17.98609158237287,11.0,5,12500,31.588096108322077
5924,Boston,NewYork,2383.2285148304936,30.0,16.991839173578136,32QAM,400,10.446037123531735,16.991839173578136,30.0,5,12500,19.107384900428116
5925,Boston,Cleveland,1196.255869180263,13.0,16.610577689442987,32QAM,200,13.714733796711373,16.610577689442987,13.0,5,12500,31.1198232997491
5926,Boston,Montreal,1590.0542784880656,20.0,17.546870490445038,32QAM,200,14.49553494421922,17.546870490445038,20.0,5,12500,26.656502485330364
5927,Boston,Minneapolis,2491.9799001935335,31.0,17.98511963426577,32QAM,200,19.10594444612604,17.98511963426577,31.0,5,12500,26.44611353410488
5928,Boston,SanDiego,6782.8319324482945,82.0,17.314706484609584,8QAM,200,15.838946002346562,17.314706484609584,82.0,5,12500,14.122207812190524
5929,Boston,Philadelphia,1923.7846750535791,23.0,17.432131642121387,QPSK,400,12.425811037362795,17.432131642121387,23.0,5,12500,23.303898003045973
5930,Boston,NewYork,1583.4855365559001,20.0,17.20647173194802,QPSK,400,18.805949065428294,17.20647173194802,20.0,5,12500,31.30731536503643
5931,Boston,NewYork,311.2689291231164,4.0,16.652325469201795,8QAM,200,12.01088438298689,16.652325469201795,4.0,5,12500,41.16077606968224
5932,Boston,Toronto,952.5554321229754,12.0,16.522861278356128,16QAM,200,16.778893598867178,16.522861278356128,12.0,5,12500,35.072126589727105
5933,Boston,Vancouver,5820.050269642763,76.0,17.237426742616957,32QAM,400,18.313639334591834,17.237426742616957,76.0,5,12500,17.434039956207656
5934,Boston,StLouis,3436.6519872649733,40.0,16.170365789253346,QPSK,200,18.436693131646656,16.170365789253346,40.0,5,12500,25.042693568350018
5935,Boston,Montreal,2389.7972567626593,30.0,15.599693180896258,QPSK,200,17.719775995443914,15.599693180896258,30.0,5,12500,27.773269765022178
5936,Boston,Montreal,304.700187190951,4.0,17.37218589261007,8QAM,400,16.392160406676044,17.37218589261007,4.0,5,12500,44.82219166996313
5937,Boston,Detroit,1354.6587999459111,17.0,16.11682409999462,8QAM,100,15.882516997806185,16.11682409999462,17.0,5,12500,31.09872022434547
5938,Boston,Atlanta,8612.16549186694,104.0,16.771865365949786,16QAM,200,12.983349105572671,16.771865365949786,104.0,5,12500,9.432735515305225
5939,Boston,Minneapolis,3101.5299667385725,36.0,16.23709390638598,32QAM,200,18.57296658957576,16.23709390638598,36.0,5,12500,26.16584406572477
5940,Boston,Philadelphia,2227.524447751906,25.0,16.42274208003118,16QAM,400,14.035702427003635,16.42274208003118,25.0,5,12500,25.089362865386505
5941,Boston,WashingtonDC,677.3260058058574,7.0,16.696178276940554,8QAM,400,12.912271220644715,16.696178276940554,7.0,5,12500,36.42215222024711
5942,Boston,Cincinnati,3852.8484717713727,45.0,16.371569432612887,32QAM,200,10.474789667435434,16.371569432612887,45.0,5,12500,15.70175610421542
5943,Boston,Atlanta,1551.6591924706606,17.0,17.001078545887367,QPSK,400,19.326209509073813,17.001078545887367,17.0,5,12500,33.65815828972035
5944,Boston,Toronto,952.5554321229754,12.0,16.754410534436342,16QAM,100,17.489628895093112,16.754410534436342,12.0,5,12500,35.551312629872854
5945,Boston,Montreal,1590.0542784880656,20.0,17.11928697436266,16QAM,200,18.317683989659557,17.11928697436266,20.0,5,12500,30.906235046853027
5946,Boston,Montreal,3476.8581414508108,42.0,17.734166426333527,32QAM,400,12.336068579473428,17.734166426333527,42.0,5,12500,16.890366737402275
5947,Boston,Cincinnati,2783.6865269141967,32.0,16.497378848486882,8QAM,100,17.81834562041987,16.497378848486882,32.0,5,12500,26.328768511031797
5948,Boston,Nashville,3028.482628385302,37.0,16.05391480034018,16QAM,100,15.048251753715121,16.05391480034018,37.0,5,12500,22.55031859402878
5949,Boston,Montreal,304.700187190951,4.0,18.734264532864064,32QAM,100,17.84320522339089,18.734264532864064,4.0,5,12500,44.911157846423976
5950,Boston,Miami,3162.664624937252,36.0,15.99696282421525,32QAM,200,12.736577331210661,15.99696282421525,36.0,5,12500,20.5695858895304
5951,Boston,Toronto,952.5554321229754,12.0,17.754142527438315,32QAM,400,19.093518297175038,17.754142527438315,12.0,5,12500,36.15547003895276
5952,Boston,Detroit,1344.3024013789768,17.0,16.57521568063012,8QAM,400,18.76710402749481,16.57521568063012,17.0,5,12500,33.524915673398596
5953,Boston,NewYork,311.2689291231164,4.0,16.431324537853413,QPSK,400,13.499091011097812,16.431324537853413,4.0,5,12500,42.86998362914156
5954,Boston,Winnipeg,4187.139681008857,52.0,17.115128989482674,16QAM,100,19.13229406992531,17.115128989482674,52.0,5,12500,22.169888661724414
5955,Boston,Vancouver,5820.050269642763,76.0,16.564187301715897,16QAM,400,16.29046426501692,16.564187301715897,76.0,5,12500,16.08410432753378
5956,Boston,Nashville,1756.2660209525184,21.0,17.084340836086678,16QAM,400,18.72914098009041,17.084340836086678,21.0,5,12500,30.864736533865567
5957,Boston,Chicago,1884.0881057450058,22.0,16.425514628763946,8QAM,100,10.768648835869476,16.425514628763946,22.0,5,12500,23.097870440618436
5958,Boston,Toronto,952.5554321229754,12.0,18.318222322749488,16QAM,200,12.875425837530763,18.318222322749488,12.0,5,12500,29.373297783997344
5959,Boston,WashingtonDC,677.3260058058574,7.0,16.975253440808668,32QAM,100,11.863870324055219,16.975253440808668,7.0,5,12500,35.094676159789486
5960,Boston,NewYork,311.2689291231164,4.0,17.12104754335312,16QAM,100,15.456995186885582,17.12104754335312,4.0,5,12500,44.13816479942963
5961,Boston,Detroit,1354.6587999459111,17.0,17.315377964385487,8QAM,400,19.19342407445085,17.315377964385487,17.0,5,12500,33.21107343659929
5962,Boston,Nashville,1756.2660209525184,21.0,17.60358734320061,QPSK,200,19.91377005949471,17.60358734320061,21.0,5,12500,31.530119106155922
5963,Boston,Montreal,2389.7972567626593,30.0,16.56303055003348,32QAM,100,15.99005184750751,16.56303055003348,30.0,5,12500,25.080208247948548
5964,Boston,Detroit,1344.3024013789768,17.0,15.832099101190241,32QAM,100,18.51048115751992,15.832099101190241,17.0,5,12500,34.011409382863576
5965,Boston,Toronto,952.5554321229754,12.0,17.350994774842846,QPSK,400,17.377420915039735,17.350994774842846,12.0,5,12500,34.84252040941297
5966,Boston,Cleveland,1190.2006363441747,16.0,17.514565517527693,16QAM,200,11.365817942559378,17.514565517527693,16.0,5,12500,25.790525969729927
5967,Boston,Detroit,1344.3024013789768,17.0,16.175017874804894,16QAM,200,12.08125824626099,16.175017874804894,17.0,5,12500,27.239267697990016
5968,Boston,Montreal,304.700187190951,4.0,16.611625338539113,8QAM,400,12.847900192444172,16.611625338539113,4.0,5,12500,42.03849200980221
5969,Boston,Indianapolis,2016.438621699961,23.0,17.414965377948896,16QAM,400,13.69845542267958,17.414965377948896,23.0,5,12500,24.593708652535256
5970,Boston,NewYork,311.2689291231164,4.0,18.002191635189195,16QAM,200,19.58332775152005,18.002191635189195,4.0,5,12500,47.38335327222799
5971,Boston,Cincinnati,1819.510857910585,21.0,15.935820226263136,16QAM,100,18.661552344109772,15.935820226263136,21.0,5,12500,31.94566850770846
5972,Boston,Nashville,1756.2660209525184,21.0,16.16507441356566,32QAM,400,14.357208765250451,16.16507441356566,21.0,5,12500,27.41207074154663
5973,Boston,Montreal,1590.0542784880656,20.0,16.11750981345773,16QAM,200,12.193725422790497,16.11750981345773,20.0,5,12500,25.784053640888928
5974,Boston,ElPaso,5761.76227527044,68.0,17.65411833347661,8QAM,100,16.29194305772785,17.65411833347661,68.0,5,12500,16.107908439586225
5975,Boston,Atlanta,3278.7309898546073,37.0,19.41167249523722,8QAM,200,19.561535601594414,19.41167249523722,37.0,5,12500,23.705844747011028
5976,Boston,NewYork,311.2689291231164,4.0,16.792854408396355,32QAM,100,18.16745286184948,16.792854408396355,4.0,5,12500,47.176815609350285
5977,Boston,Sacrameto,6191.117100265342,76.0,16.327774659783636,8QAM,100,10.28938699985043,16.327774659783636,76.0,5,12500,10.31943970429954
5978,Boston,Pittsburgh,1005.0990960110906,11.0,14.899232910704962,16QAM,100,19.231975256140025,14.899232910704962,11.0,5,12500,40.01895038454742
5979,Boston,Philadelphia,462.6718304708587,5.0,17.020934523658266,QPSK,100,17.447814839833477,17.020934523658266,5.0,5,12500,43.99766195893028
5980,Atlanta,Toronto,1367.6856840646274,14.0,15.698762446048955,16QAM,200,12.54675858967425,15.698762446048955,14.0,5,12500,30.122583614568782
5981,Atlanta,Nashville,5345.052060349672,66.0,15.423086720270225,QPSK,400,15.499506182790311,15.423086720270225,66.0,5,12500,17.845032809351892
5982,Atlanta,StLouis,3211.3403929884835,39.0,16.5861640718447,8QAM,400,10.405445002364011,16.5861640718447,39.0,5,12500,16.848825236318916
5983,Atlanta,Houston,2150.7621534160585,27.0,17.072300586591385,8QAM,100,16.17578845189184,17.072300586591385,27.0,5,12500,25.81027997235323
5984,Atlanta,LosAngeles,5727.948384265716,72.0,16.008014412990786,16QAM,100,15.022304288265806,16.008014412990786,72.0,5,12500,15.912789452210546
5985,Atlanta,Detroit,3360.803744868253,40.0,15.882630880169732,8QAM,200,17.12947638379932,15.882630880169732,40.0,5,12500,24.023211729586308
5986,Atlanta,Portland,7731.4669684069595,100.0,17.76176186983104,QPSK,200,11.327611495172407,17.76176186983104,100.0,5,12500,7.179308532556519
5987,Atlanta,Memphis,621.5065641322315,7.0,16.525175084310014,QPSK,400,18.291314561668596,16.525175084310014,7.0,5,12500,41.97219875390152
5988,Atlanta,Calgary,5258.7585101296245,65.0,19.071373967570512,16QAM,100,10.320427855804581,19.071373967570512,65.0,5,12500,9.170341956373775
5989,Atlanta,SanDiego,4308.459445751655,53.0,16.499011105354533,16QAM,400,10.641023125963347,16.499011105354533,53.0,5,12500,14.104253652183672
5990,Atlanta,Charlotte,2500.2299281040464,28.0,15.583320624291986,8QAM,100,18.630229727040412,15.583320624291986,28.0,5,12500,29.390024768092445
5991,Atlanta,Chicago,3402.8871379774464,40.0,16.636558573294877,8QAM,200,12.31175121338831,16.636558573294877,40.0,5,12500,18.451558866050135
5992,Atlanta,Minneapolis,2650.2380752850586,30.0,17.899440918504347,QPSK,400,19.830033973775663,17.899440918504347,30.0,5,12500,27.583780005745837
5993,Atlanta,ElPaso,6602.271697144426,84.0,16.86868448097594,8QAM,200,10.522641179037354,16.86868448097594,84.0,5,12500,9.010949476724363
5994,Atlanta,KansasCity,1244.082226466087,13.0,16.82297153942603,8QAM,400,10.096927842793296,16.82297153942603,13.0,5,12500,27.289623495847977
5995,Atlanta,Tampa,1953.5060273286363,25.0,16.386358913699063,16QAM,200,15.860639576289984,16.386358913699063,25.0,5,12500,26.95068318100499
5996,Atlanta,Chicago,4480.93390928014,54.0,16.858064166182594,8QAM,400,19.456227833215188,16.858064166182594,54.0,5,12500,22.373483968485914
5997,Atlanta,Philadelphia,3223.008969104995,39.0,15.588197678701707,16QAM,400,11.879453774475351,15.588197678701707,39.0,5,12500,19.320800401573237
5998,Atlanta,SanDiego,4793.611513767294,59.0,17.59014045751372,16QAM,100,19.65242461043762,17.59014045751372,59.0,5,12500,20.95207048096276
5999,Atlanta,Cleveland,1850.0933963310308,22.0,16.77736678814248,8QAM,200,14.904934922623827,16.77736678814248,22.0,5,12500,26.882304367994266
6000,Atlanta,OklahomaCity,6608.973020945854,86.0,17.372320372325852,32QAM,400,18.100065083788838,17.372320372325852,86.0,5,12500,15.849432516023995
6001,Atlanta,OklahomaCity,3553.0289539482465,43.0,15.687591887427743,32QAM,200,17.63014457593298,15.687591887427743,43.0,5,12500,23.995712298665666
6002,Atlanta,NewOrleans,622.8821412168365,8.0,16.546976926757416,QPSK,400,11.459743241000153,16.546976926757416,8.0,5,12500,33.78351166454044
6003,Atlanta,Memphis,800.9952293439942,8.0,17.782149406134664,32QAM,200,12.486655909852862,17.782149406134664,8.0,5,12500,33.5752518540159
6004,Atlanta,Cincinnati,2165.3074466321805,25.0,18.74545799852107,32QAM,200,18.50656659811367,18.74545799852107,25.0,5,12500,27.237511118006665
6005,Atlanta,NewOrleans,1927.1710612825996,24.0,17.19653323397827,QPSK,200,17.497891529144525,17.19653323397827,24.0,5,12500,28.185980758782847
6006,Atlanta,NewOrleans,1927.1710612825996,24.0,16.612643149680135,8QAM,100,19.91939883916622,16.612643149680135,24.0,5,12500,31.191378153102676
6007,Atlanta,Houston,8458.089299776333,105.0,18.06589207200586,QPSK,400,13.833924009939587,18.06589207200586,105.0,5,12500,8.893589203454567
6008,Atlanta,Phoenix,4880.527765801464,62.0,15.800335519616842,QPSK,400,13.275204589776427,15.800335519616842,62.0,5,12500,15.86868598680472
6009,Atlanta,OklahomaCity,4925.459900284343,63.0,17.970504781012927,32QAM,200,15.783000793053574,17.970504781012927,63.0,5,12500,16.04630951522141
6010,Atlanta,ElPaso,2445.2731774462472,32.0,17.361350317806266,16QAM,200,16.398155648818477,17.361350317806266,32.0,5,12500,24.044607070111027
6011,Atlanta,Dallas,2209.272210389153,25.0,16.395078749449205,8QAM,100,19.615967040143914,16.395078749449205,25.0,5,12500,30.69729080910878
6012,Atlanta,Sacrameto,4675.631001263624,58.0,16.26587780875049,32QAM,100,12.283256975211199,16.26587780875049,58.0,5,12500,15.078109828092607
6013,Atlanta,Dallas,1562.919586966744,18.0,18.937295898047875,8QAM,200,17.61969062287482,18.937295898047875,18.0,5,12500,29.443837912961385
6014,Atlanta,Charlotte,891.8666973345455,11.0,17.127800353291256,16QAM,400,11.857932127850074,17.127800353291256,11.0,5,12500,30.416339813671158
6015,Atlanta,Miami,474.53399504166174,5.0,18.254316333231763,32QAM,400,15.52084105196542,18.254316333231763,5.0,5,12500,40.837306361488714
6016,Atlanta,Memphis,3170.1853546935317,40.0,17.175851234365414,QPSK,400,11.582665243989819,17.175851234365414,40.0,5,12500,17.18318023558112
6017,Atlanta,Miami,1706.2552818116508,23.0,17.425034760562617,16QAM,100,12.103876311808655,17.425034760562617,23.0,5,12500,22.989060159050595
6018,Atlanta,Pittsburgh,1155.8639994800656,14.0,17.67955532213243,32QAM,100,10.815184248983966,17.67955532213243,14.0,5,12500,26.41021639779504
6019,Atlanta,Indianapolis,3580.109264950567,44.0,16.673816033943545,16QAM,400,13.836569585185874,16.673816033943545,44.0,5,12500,18.98601797915579
6020,Atlanta,WashingtonDC,828.0909092748325,10.0,15.690782220568774,16QAM,100,19.13591828057647,15.690782220568774,10.0,5,12500,40.084445897163306
6021,Atlanta,Memphis,2432.468281628984,29.0,16.126513923106145,8QAM,400,11.867326793182556,16.126513923106145,29.0,5,12500,21.733015337307734
6022,Atlanta,Nashville,1074.6795305673045,13.0,18.150294618374396,QPSK,400,19.704522751419,18.150294618374396,13.0,5,12500,35.569895325525295
6023,Atlanta,Minneapolis,1399.250238093188,15.0,17.140196199931623,32QAM,200,14.645440679136525,17.140196199931623,15.0,5,12500,30.089903235278882
6024,Atlanta,ElPaso,3749.56209751201,48.0,20.50784443000113,16QAM,400,13.33852437042745,20.50784443000113,48.0,5,12500,13.783830598443473
6025,Atlanta,Detroit,2906.3179924165715,33.0,17.26386067488678,16QAM,200,13.010223297073535,17.26386067488678,33.0,5,12500,20.446447774618008
6026,Atlanta,Boston,4189.388958189069,50.0,16.617647399204923,32QAM,400,11.062106630112737,16.617647399204923,50.0,5,12500,14.989389943722443
6027,Atlanta,Denver,4342.3314944731665,50.0,16.377850132023546,16QAM,400,13.291722426987743,16.377850132023546,50.0,5,12500,17.458803007778812
6028,Atlanta,Houston,2329.874676177757,29.0,16.796458831082653,16QAM,200,12.873697812669285,16.796458831082653,29.0,5,12500,22.06944144881797
6029,Atlanta,OklahomaCity,4325.857413438784,55.0,16.75839612476371,32QAM,200,16.40429953510827,16.75839612476371,55.0,5,12500,19.2377323251159
6030,Atlanta,Boston,2006.144944922342,23.0,16.188297202697235,16QAM,100,12.218842617728864,16.188297202697235,23.0,5,12500,24.340764022836183
6031,Atlanta,LasVegas,5119.977591101741,65.0,16.12159062624009,32QAM,100,11.659806821086875,16.12159062624009,65.0,5,12500,13.4595042629865
6032,Atlanta,Dallas,2690.256098117589,33.0,18.187495479253013,16QAM,200,15.124943828056239,18.187495479253013,33.0,5,12500,21.637533501234486
6033,Atlanta,Nashville,252.2235178099644,3.0,16.31585939193115,32QAM,400,10.64487650345854,16.31585939193115,3.0,5,12500,43.008054991942345
6034,Atlanta,Cincinnati,5373.841640552269,67.0,18.624816039388467,8QAM,400,12.22226583873953,18.624816039388467,67.0,5,12500,11.215684372537481
6035,Atlanta,OklahomaCity,9791.45388289893,122.0,15.03488960697091,QPSK,100,13.188106787727612,15.03488960697091,122.0,5,12500,9.778167500520183
6036,Atlanta,Tampa,227.28324952467636,3.0,16.019744727577784,QPSK,200,18.570562665380187,16.019744727577784,3.0,5,12500,51.229855818217374
6037,Atlanta,Phoenix,3077.1713350030072,37.0,16.39535034637679,8QAM,200,19.710440544809128,16.39535034637679,37.0,5,12500,26.871071839086156
6038,Atlanta,Nashville,1929.4147786233348,23.0,16.97400856787809,32QAM,200,12.682615325763557,16.97400856787809,23.0,5,12500,24.018825365690034
6039,Atlanta,ElPaso,3753.7821083334748,47.0,16.262397935903206,8QAM,200,13.564946001655144,16.262397935903206,47.0,5,12500,18.466232815747404
6040,Atlanta,Pittsburgh,1155.8639994800656,14.0,16.44414350975054,8QAM,100,16.885131485438464,16.44414350975054,14.0,5,12500,33.71557544663142
6041,Atlanta,Tampa,1953.5060273286363,25.0,16.536036674454632,32QAM,100,18.137949127497663,16.536036674454632,25.0,5,12500,29.078314971457104
6042,Atlanta,Dallas,1385.9671780518258,17.0,17.035398228869965,32QAM,100,17.432842089906195,17.035398228869965,17.0,5,12500,31.730471187570117
6043,Atlanta,Charlotte,388.7940736527527,5.0,16.097857330412282,QPSK,100,11.970179352121102,16.097857330412282,5.0,5,12500,39.443103664463905
6044,Atlanta,Cleveland,3119.485827843169,38.0,17.56710669050575,32QAM,100,12.680174931544787,17.56710669050575,38.0,5,12500,18.40236741087128
6045,Atlanta,Cincinnati,2308.108435214409,25.0,18.532134742172957,8QAM,200,12.830256712451646,18.532134742172957,25.0,5,12500,21.774524488692748
6046,Atlanta,NewOrleans,1557.907135636476,20.0,17.94920453589592,8QAM,100,13.331354124201024,17.94920453589592,20.0,5,12500,25.089987619861276
6047,Atlanta,Minneapolis,8293.793075247011,105.0,18.030269799153107,8QAM,100,14.714247411231964,18.030269799153107,105.0,5,12500,9.809534877599688
6048,Atlanta,Charlotte,388.7940736527527,5.0,17.30353812408798,QPSK,200,17.46479595478791,17.30353812408798,5.0,5,12500,43.73203947345499
6049,Atlanta,Montreal,3831.8401581735316,45.0,16.23014828467524,16QAM,100,19.587934326405872,16.23014828467524,45.0,5,12500,24.95632191112351
6050,Atlanta,OklahomaCity,6608.973020945854,86.0,17.705261452065688,8QAM,100,14.458767826997946,17.705261452065688,86.0,5,12500,11.875194179493263
6051,Atlanta,Phoenix,3073.1662220539088,40.0,15.982303890703331,32QAM,200,13.212652863675586,15.982303890703331,40.0,5,12500,20.006715198928987
6052,Atlanta,Tampa,596.5471751707998,7.0,17.080753437758098,8QAM,200,15.709485670003144,17.080753437758098,7.0,5,12500,38.83479150878799
6053,Atlanta,Sacrameto,5948.277575730012,75.0,15.774324292510709,8QAM,200,17.65349915975539,15.774324292510709,75.0,5,12500,18.36945449897766
6054,Atlanta,NewOrleans,1927.1710612825996,24.0,16.160345611822702,32QAM,200,12.620643277851968,16.160345611822702,24.0,5,12500,24.344920129645885
6055,Atlanta,Indianapolis,2852.481285048942,35.0,18.06720956277581,32QAM,200,19.78859027888685,18.06720956277581,35.0,5,12500,25.83306086831297
6056,Atlanta,StLouis,1601.2867705960196,18.0,17.56175273784056,32QAM,400,18.88234102890145,17.56175273784056,18.0,5,12500,32.08203147919534
6057,Atlanta,Phoenix,3414.6901776170744,43.0,17.483959892329388,QPSK,200,11.860862069384822,17.483959892329388,43.0,5,12500,16.43006178721589
6058,Atlanta,LasVegas,6554.287225908204,81.0,17.983399431244273,16QAM,400,12.367344719025613,17.983399431244273,81.0,5,12500,10.104614508153034
6059,Atlanta,Pittsburgh,1658.9366231618583,20.0,17.512614283561774,16QAM,400,16.504603868414858,17.512614283561774,20.0,5,12500,28.69982761640921
6060,Atlanta,Memphis,621.5065641322315,7.0,16.73161568563713,QPSK,400,13.354453048413706,16.73161568563713,7.0,5,12500,36.82889663931951
6061,Atlanta,Memphis,621.5065641322315,7.0,17.83457245015011,32QAM,400,12.67024141086397,17.83457245015011,7.0,5,12500,35.04172823725679
6062,Atlanta,Detroit,1496.6587803127625,17.0,17.65259481481352,32QAM,400,13.472415452663165,17.65259481481352,17.0,5,12500,27.152847964383568
6063,Atlanta,Charlotte,388.7940736527527,5.0,15.70638815516846,32QAM,400,13.825846621630252,15.70638815516846,5.0,5,12500,41.69024010921686
6064,Atlanta,Memphis,1397.720299499601,17.0,16.216803503544654,8QAM,400,11.527907374959636,16.216803503544654,17.0,5,12500,26.644131197948866
6065,Atlanta,Charlotte,2748.546623359679,32.0,18.930321542112004,QPSK,100,17.5149269478501,18.930321542112004,32.0,5,12500,23.59240714483687
6066,Atlanta,Tampa,227.28324952467636,3.0,16.839902640710843,32QAM,100,18.01574589986783,16.839902640710843,3.0,5,12500,49.854881139571944
6067,Atlanta,Chicago,3111.406671795642,36.0,17.98188241871579,8QAM,100,12.018755134590313,17.98188241871579,36.0,5,12500,17.8668440984095
6068,Atlanta,Miami,843.7979206877852,10.0,16.40891565646755,32QAM,100,12.064172140766527,16.40891565646755,10.0,5,12500,32.294566321454596
6069,Atlanta,KansasCity,3417.104439821558,44.0,18.997181769946188,32QAM,100,17.420759158632727,18.997181769946188,44.0,5,12500,20.246841816599996
6070,Atlanta,ElPaso,3721.8221274290518,47.0,16.17154034409314,32QAM,200,12.0522530510932,16.17154034409314,47.0,5,12500,17.044397456995554
6071,Atlanta,Philadelphia,1088.987361999802,12.0,16.84164883512178,32QAM,200,19.81548840772272,16.84164883512178,12.0,5,12500,37.789933841816975
6072,Atlanta,Charlotte,388.7940736527527,5.0,16.29213481275003,QPSK,100,14.183746978771833,16.29213481275003,5.0,5,12500,41.46239380877688
6073,Atlanta,Memphis,4802.806527708034,58.0,17.41627116418692,QPSK,100,14.41745994219257,17.41627116418692,58.0,5,12500,16.061919439637535
6074,Atlanta,NewOrleans,1557.907135636476,20.0,17.17531820530747,8QAM,400,14.29788007583552,17.17531820530747,20.0,5,12500,26.83039990208421
6075,Atlanta,Indianapolis,4039.4264712349272,47.0,17.460049875216413,32QAM,200,10.33137554895571,17.460049875216413,47.0,5,12500,14.03501042373479
6076,Atlanta,NewOrleans,622.8821412168365,8.0,16.391126952160484,16QAM,400,19.062414925355267,16.391126952160484,8.0,5,12500,41.54203332349249
6077,Atlanta,Detroit,3269.123835506693,39.0,16.07363208197215,16QAM,100,16.933105946298603,16.07363208197215,39.0,5,12500,23.88901817012605
6078,Atlanta,Miami,474.53399504166174,5.0,16.420363414505534,16QAM,100,10.050033562986062,16.420363414505534,5.0,5,12500,37.200451791235594
6079,Atlanta,Chicago,940.9438689250786,10.0,14.830803544473136,8QAM,200,18.587510622824468,14.830803544473136,10.0,5,12500,40.396016915506976
6080,Atlanta,Miami,1706.2552818116508,23.0,19.818094116158097,32QAM,400,12.122421380100514,19.818094116158097,23.0,5,12500,20.614545871746984
6081,Atlanta,Indianapolis,2951.738536474585,35.0,16.190265314094034,8QAM,200,15.270829356099918,16.190265314094034,35.0,5,12500,23.192244194207802
6082,Atlanta,ElPaso,2445.2731774462472,32.0,16.404934768881827,8QAM,100,18.03842602113522,16.404934768881827,32.0,5,12500,26.641292991352202
6083,Atlanta,Charlotte,388.7940736527527,5.0,17.783742093840345,16QAM,100,12.870931807963736,17.783742093840345,5.0,5,12500,38.65797135687845
6084,Atlanta,Montreal,1856.3593796616117,20.0,17.184984360454347,32QAM,400,17.95932665268326,17.184984360454347,20.0,5,12500,30.482180323785087
6085,Atlanta,NewOrleans,1557.907135636476,20.0,18.543224895938625,16QAM,100,12.382630546858836,18.543224895938625,20.0,5,12500,23.547243682476378
6086,Atlanta,Dallas,3053.5428365096013,32.0,16.941378688156895,8QAM,100,13.180642544149865,16.941378688156895,32.0,5,12500,21.247065595091755
6087,Atlanta,Detroit,1577.3337067485863,18.0,18.66123176987402,16QAM,100,12.253245179347989,18.66123176987402,18.0,5,12500,24.353456597608385
6088,Atlanta,NewYork,2694.28730181782,31.0,15.822647996729106,32QAM,400,17.711557755999667,15.822647996729106,31.0,5,12500,27.214198481515183
6089,Atlanta,Miami,474.53399504166174,5.0,18.195072743344504,QPSK,100,14.025549964681474,18.195072743344504,5.0,5,12500,39.40125886409206
6090,Atlanta,Tampa,1953.5060273286363,25.0,17.75550541531465,8QAM,400,18.286056269542925,17.75550541531465,25.0,5,12500,28.006953372642357
6091,Atlanta,Tampa,227.28324952467636,3.0,16.350616205769562,16QAM,100,18.880803518736457,16.350616205769562,3.0,5,12500,51.209225193381855
6092,Atlanta,Detroit,2719.10428891147,30.0,15.346221328978558,QPSK,200,16.61164337809465,15.346221328978558,30.0,5,12500,26.91860899959059
6093,Atlanta,Minneapolis,2789.44486740429,30.0,15.808586810694063,8QAM,200,15.42617215233653,15.808586810694063,30.0,5,12500,25.270772292116988
6094,Atlanta,Houston,2520.0260790621824,32.0,17.051355373232674,32QAM,100,17.63114307261903,17.051355373232674,32.0,5,12500,25.587589438485168
6095,Atlanta,ElPaso,7316.453736559568,92.0,15.37709574136519,16QAM,400,14.524509417171217,15.37709574136519,92.0,5,12500,13.594688672411678
6096,Atlanta,Calgary,3400.07415010611,43.0,16.3088225663521,QPSK,400,17.634325615404904,16.3088225663521,43.0,5,12500,23.378662659213262
6097,Atlanta,LosAngeles,5102.424073135492,63.0,18.89065679703089,32QAM,400,16.0872216978846,18.89065679703089,63.0,5,12500,15.430378404034471
6098,Atlanta,Indianapolis,2350.257680947136,27.0,15.71411049412876,8QAM,100,15.021460237319612,15.71411049412876,27.0,5,12500,26.014141850243632
6099,Atlanta,KansasCity,6142.735639297776,77.0,16.528016743445967,16QAM,400,10.190674106078927,16.528016743445967,77.0,5,12500,9.889763911192176
6100,Atlanta,SanFrancisco,5266.315523499875,63.0,17.923462237048504,32QAM,100,11.04186023813676,17.923462237048504,63.0,5,12500,11.352211504268993
6101,Atlanta,Nashville,1074.6795305673045,13.0,15.199900376909572,16QAM,200,11.064320155266811,15.199900376909572,13.0,5,12500,29.880086970837937
6102,Atlanta,Tampa,227.28324952467636,3.0,16.82803471270149,8QAM,400,14.051933871539012,16.82803471270149,3.0,5,12500,45.90293703925249
6103,Atlanta,ElPaso,6628.48013205724,83.0,18.383946406553736,16QAM,200,13.72861205551479,18.383946406553736,83.0,5,12500,10.82142033809113
